row,split
17658,train
17659,train
17660,train
17661,test
17662,train
17663,train
17664,test
17665,train
17666,train
17667,train
17668,test
17669,train
17670,train
17671,train
17672,train
17673,train
17674,train
17675,test
17676,train
17677,train
17678,train
17679,train
17680,train
17681,train
17682,test
17683,train
17684,train
17685,train
17686,train
17687,test
17688,train
17689,train
17690,train
17691,train
17692,test
17693,train
17694,train
17695,train
17696,test
17697,train
17698,train
17699,test
17700,train
17701,train
17702,train
17703,train
17704,train
17705,train
17706,test
17707,train
17708,test
17709,train
17710,test
17711,train
17712,train
17713,test
17714,train
17715,train
17716,train
17717,train
17718,train
17719,train
17720,train
17721,train
17722,test
17723,train
17724,train
17725,test
17726,test
17727,test
17728,train
17729,train
17730,train
17731,train
17732,train
17733,train
17734,train
17735,test
17736,train
17737,test
17738,train
17739,train
17740,train
17741,test
17742,train
17743,train
17744,train
17745,test
17746,train
17747,train
17748,train
17749,train
17750,train
17751,train
17752,train
17753,train
17754,test
17755,train
17756,train
17757,train
17758,train
17759,train
17760,train
17761,train
17762,train
17763,train
17764,test
17765,train
17766,train
17767,train
17768,train
17769,train
17770,train
17771,train
17772,train
17773,test
17774,test
17775,train
17776,train
17777,train
17778,train
17779,train
17780,train
17781,train
17782,test
17783,train
17784,test
17785,train
17786,train
17787,train
17788,train
17789,train
17790,train
17791,train
17792,train
17793,train
17794,train
17795,train
17796,test
17797,test
17798,test
17799,test
17800,train
17801,train
17802,test
17803,test
17804,test
17805,train
17806,test
17807,train
17808,train
17809,test
17810,train
17811,train
17812,train
17813,train
17814,train
17815,train
17816,test
17817,train
17818,train
17819,train
17820,train
17821,train
17822,test
17823,train
17824,test
17825,train
17826,train
17827,train
17828,train
17829,train
17830,train
17831,train
17832,train
17833,train
17834,train
17835,train
17836,train
17837,train
17838,train
17839,test
17840,train
17841,test
17842,test
17843,train
17844,train
17845,train
17846,train
17847,train
17848,train
17849,train
17850,train
17851,test
17852,test
17853,train
17854,train
17855,train
17856,train
17857,train
17858,train
17859,train
17860,train
17861,train
17862,train
17863,train
17864,test
17865,test
17866,train
17867,train
17868,train
17869,train
17870,train
17871,train
17872,train
17873,test
17874,train
17875,train
17876,train
17877,train
17878,train
17879,train
17880,train
17881,train
17882,train
17883,train
17884,train
17885,train
17886,train
17887,train
17888,test
17889,test
17890,train
17891,test
17892,test
17893,test
17894,test
17895,test
17896,train
17897,test
17898,train
17899,test
17900,train
17901,train
17902,train
17903,test
17904,train
17905,train
17906,test
17907,train
17908,train
17909,train
17910,train
17911,train
17912,train
17913,train
17914,train
17915,train
17916,test
17917,train
17918,train
17919,train
17920,train
17921,train
17922,train
17923,train
17924,train
17925,train
17926,train
17927,test
17928,test
17929,test
17930,train
17931,train
17932,train
17933,train
17934,train
17935,train
17936,train
17937,train
17938,train
17939,train
17940,test
17941,train
17942,train
17943,train
17944,train
17945,test
17946,train
17947,train
17948,train
17949,train
17950,train
17951,train
17952,train
17953,test
17954,test
17955,train
17956,train
17957,train
17958,train
17959,train
17960,train
17961,train
17962,train
17963,train
17964,train
17965,train
17966,train
17967,train
17968,train
17969,train
17970,test
17971,train
17972,train
17973,train
17974,train
17975,train
17976,test
17977,train
17978,test
17979,test
17980,train
17981,train
17982,test
17983,train
17984,train
17985,train
17986,train
17987,train
17988,train
17989,train
17990,train
17991,train
17992,train
17993,train
17994,test
17995,train
17996,train
17997,train
17998,test
17999,train
18000,train
18001,train
18002,test
18003,train
18004,test
18005,test
18006,train
18007,train
18008,train
18009,train
18010,train
18011,train
18012,train
18013,train
18014,test
18015,test
18016,train
18017,test
18018,train
18019,train
18020,test
18021,train
18022,train
18023,train
18024,train
18025,train
18026,train
18027,train
18028,train
18029,train
18030,train
18031,train
18032,train
18033,test
18034,train
18035,train
18036,train
18037,train
18038,train
18039,train
18040,test
18041,test
18042,train
18043,train
18044,train
18045,train
18046,test
18047,train
18048,train
18049,train
18050,test
18051,train
18052,test
18053,test
18054,train
18055,train
18056,train
18057,train
18058,test
18059,train
18060,test
18061,train
18062,train
18063,train
18064,train
18065,train
18066,train
18067,test
18068,train
18069,train
18070,train
18071,train
18072,train
18073,train
18074,train
18075,train
18076,train
18077,train
18078,test
18079,test
18080,train
18081,train
18082,train
18083,train
18084,test
18085,train
18086,test
18087,train
18088,train
18089,train
18090,train
18091,train
18092,train
18093,train
18094,train
18095,train
18096,test
18097,train
18098,train
18099,train
18100,train
18101,test
18102,train
18103,test
18104,train
18105,train
18106,train
18107,train
18108,train
18109,train
18110,train
18111,train
18112,train
18113,train
18114,train
18115,train
18116,train
18117,test
18118,test
18119,train
18120,train
18121,train
18122,train
18123,test
18124,train
18125,train
18126,train
18127,train
18128,test
18129,train
18130,train
18131,train
18132,test
18133,train
18134,train
18135,train
18136,train
18137,train
18138,train
18139,train
18140,train
18141,train
18142,test
18143,test
18144,train
18145,train
18146,test
18147,train
18148,train
18149,train
18150,train
18151,test
18152,test
18153,test
18154,train
18155,train
18156,train
18157,train
18158,train
18159,test
18160,train
18161,test
18162,train
18163,train
18164,train
18165,train
18166,train
18167,train
18168,train
18169,train
18170,test
18171,train
18172,train
18173,train
18174,train
18175,train
18176,test
18177,test
18178,train
18179,test
18180,train
18181,train
18182,test
18183,train
18184,train
18185,train
18186,train
18187,train
18188,test
18189,train
18190,train
18191,train
18192,train
18193,train
18194,train
18195,train
18196,train
18197,test
18198,train
18199,test
18200,test
18201,test
18202,train
18203,train
18204,train
18205,train
18206,test
18207,train
18208,train
18209,train
18210,train
18211,train
18212,train
18213,train
18214,train
18215,train
18216,train
18217,test
18218,train
18219,train
18220,test
18221,train
18222,train
18223,train
18224,train
18225,test
18226,test
18227,train
18228,train
18229,train
18230,train
18231,train
18232,train
18233,train
18234,train
18235,test
18236,train
18237,train
18238,train
18239,train
18240,train
18241,train
18242,train
18243,train
18244,test
18245,train
18246,test
18247,train
18248,train
18249,test
18250,train
18251,train
18252,train
18253,train
18254,train
18255,train
18256,train
18257,train
18258,train
18259,train
18260,train
18261,train
18262,train
18263,train
18264,train
18265,train
18266,train
18267,test
18268,train
18269,train
18270,test
18271,train
18272,train
18273,train
18274,train
18275,train
18276,train
18277,train
18278,test
18279,train
18280,train
18281,train
18282,train
18283,train
18284,train
18285,test
18286,train
18287,train
18288,train
18289,train
18290,train
18291,train
18292,train
18293,train
18294,train
18295,train
18296,test
18297,train
18298,train
18299,test
18300,train
18301,train
18302,train
18303,train
18304,test
18305,train
18306,train
18307,test
18308,train
18309,train
18310,train
18311,train
18312,train
18313,train
18314,train
18315,train
18316,train
18317,train
18318,train
18319,train
18320,train
18321,train
18322,train
18323,train
18324,test
18325,test
18326,train
18327,train
18328,train
18329,train
18330,test
18331,test
18332,train
18333,train
18334,train
18335,train
18336,train
18337,train
18338,test
18339,train
18340,train
18341,train
18342,train
18343,train
18344,train
18345,train
18346,test
18347,train
18348,train
18349,train
18350,train
18351,test
18352,train
18353,test
18354,test
18355,train
18356,test
18357,train
18358,train
18359,train
18360,train
18361,train
18362,train
18363,test
18364,train
18365,train
18366,test
18367,train
18368,train
18369,train
18370,train
18371,train
18372,train
18373,train
18374,train
18375,train
18376,train
18377,train
18378,test
18379,train
18380,test
18381,train
18382,train
18383,train
18384,train
18385,train
18386,train
18387,train
18388,train
18389,test
18390,train
18391,test
18392,test
18393,train
18394,train
18395,train
18396,train
18397,train
18398,train
18399,train
18400,test
18401,train
18402,train
18403,test
18404,train
18405,train
18406,test
18407,train
18408,train
18409,train
18410,train
18411,train
18412,train
18413,train
18414,test
18415,train
18416,train
18417,train
18418,train
18419,test
18420,test
18421,test
18422,train
18423,train
18424,train
18425,train
18426,train
18427,train
18428,test
18429,train
18430,train
18431,train
18432,train
18433,train
18434,train
18435,train
18436,train
18437,train
18438,train
18439,train
18440,train
18441,train
18442,test
18443,test
18444,train
18445,test
18446,train
18447,train
18448,test
18449,train
18450,train
18451,train
18452,train
18453,train
18454,train
18455,train
18456,train
18457,train
18458,train
18459,train
18460,train
18461,train
18462,train
18463,test
18464,train
18465,train
18466,train
18467,test
18468,train
18469,test
18470,test
18471,test
18472,test
18473,test
18474,train
18475,train
18476,train
18477,test
18478,train
18479,test
18480,train
18481,train
18482,train
18483,train
18484,train
18485,train
18486,train
18487,train
18488,train
18489,test
18490,train
18491,train
18492,train
18493,train
18494,test
18495,test
18496,train
18497,train
18498,train
18499,train
18500,train
18501,test
18502,train
18503,train
18504,test
18505,test
18506,train
18507,test
18508,train
18509,train
18510,test
18511,train
18512,test
18513,test
18514,train
18515,train
18516,train
18517,test
18518,test
18519,train
18520,train
18521,train
18522,test
18523,train
18524,train
18525,train
18526,train
18527,train
18528,test
18529,train
18530,train
18531,test
18532,train
18533,train
18534,test
18535,train
18536,train
18537,train
18538,train
18539,test
18540,train
18541,train
18542,train
18543,test
18544,train
18545,train
18546,train
18547,train
18548,train
18549,train
18550,train
18551,train
18552,train
18553,train
18554,train
18555,train
18556,train
18557,train
18558,train
18559,train
18560,test
18561,train
18562,test
18563,train
18564,train
18565,train
18566,train
18567,test
18568,train
18569,train
18570,train
18571,test
18572,test
18573,train
18574,train
18575,test
18576,test
18577,test
18578,train
18579,test
18580,train
18581,train
18582,train
18583,train
18584,train
18585,train
18586,test
18587,train
18588,train
18589,train
18590,train
18591,train
18592,train
18593,test
18594,train
18595,train
18596,train
18597,train
18598,test
18599,test
18600,train
18601,train
18602,train
18603,train
18604,train
18605,test
18606,train
18607,train
18608,train
18609,train
18610,train
18611,train
18612,train
18613,train
18614,train
18615,train
18616,train
18617,train
18618,train
18619,train
18620,train
18621,test
18622,train
18623,train
18624,train
18625,train
18626,train
18627,test
18628,test
18629,train
18630,train
18631,train
18632,test
18633,train
18634,train
18635,test
18636,train
18637,train
18638,train
18639,train
18640,test
18641,test
18642,train
18643,train
18644,train
18645,train
18646,train
18647,test
18648,test
18649,test
18650,train
18651,train
18652,train
18653,train
18654,test
18655,train
18656,test
18657,test
18658,test
18659,train
18660,test
18661,train
18662,train
18663,train
18664,train
18665,train
18666,train
18667,train
18668,train
18669,train
18670,train
18671,test
18672,test
18673,train
